label_raw,text,label_clean,label_id,clean_text,clean_word_count
hate speec,"#RebelScience ......is using an ACTUAL WOMAN as a genetic engineering lab for ""all natural clones""..... or something...... #faggot #rome",hate_speech,0,rebelsci use actual woman genet engin lab natur clone faggot rome,11
offensive language,Aint no pussy better then perk pussy,offensive_language,1,aint pussi better perk pussi,5
offensive language,"I was eating &amp; my mom gon say ""damn calm down"" TF bitch I am CALM",offensive_language,1,eat mom gon say damn calm tf bitch calm,9
offensive language,Lookin for your bitch she probably with me ?,offensive_language,1,lookin bitch probabl,3
offensive language,Dis hoe got uh dinguling nose &#127814;&#128514;&#128514;&#128514;,offensive_language,1,di hoe got uh dingul nose,6
offensive language,"RT @__iamjazz: ""@shaaaaayy_: i wish i was born in a different generation , cause yall just make my pussy bones hurt . sicken ass children .&#8230;",offensive_language,1,wish born differ gener caus yall just make pussi bone hurt sicken ass children,14
offensive language,"&#8220;@bigg_boss23: I never get on twitter but when I do, I get in bitch fights with niggas. not even females bruh..&#8221; http://t.co/Kf6pxGKJXr",offensive_language,1,twitter bitch fight nigga femal bruh,6
offensive language,Winter weather gon have a niggah in his feelings &#128544;&#128532;&#128527;&#128554;&#128149; .,offensive_language,1,winter weather gon niggah feel,5
offensive language,You always find something to bitch about.,offensive_language,1,bitch,1
offensive language,A lot of cool bitches that a nigga went to school with was major hoes ... And they man don't know,offensive_language,1,lot cool bitch nigga went school major hoe man know,10
hate speec,I hate all these industry fags. I hope they all get the Nigerian Summer Flu,hate_speech,0,hate industri fag hope nigerian summer flu,7
offensive language,RT @trapgodcon: Squad up bitch nigga @Ride907 @terryak907 @thomas_olmstead http://t.co/g3BoK10PjZ,offensive_language,1,squad bitch nigga,3
offensive language,givenchy my toes and my bros and my hoes,offensive_language,1,givenchi toe bro hoe,4
offensive language,&#8220;@surfboard101: @Vomitdatruth lmfaooooo!!!!! U bitch&#8221; I'm using that shit from now on.,offensive_language,1,lmfaooooo bitch use shit,4
offensive language,RT @PRAYINGFORHEAD: tyga used to be good before he got into this swag fag shit,offensive_language,1,tyga use good got swag fag shit,7
offensive language,"He died for a reason RT @ShyThugg: ""@viaNAWF: I didn't follow you back cuz you fat, bitch. Foh large hoe."" Jesus ain't pleased fam",offensive_language,1,die reason did follow cuz fat bitch foh larg hoe jesu ai pleas fam,14
offensive language,@monetkittrell all this spaceship shit is retarded.,offensive_language,1,spaceship shit retard,3
neither,"Conoc&#237; tus ojos negros 
Y ahora si que no puedo vivir sin ellos",neither,2,conoc tu ojo negro ahora si que puedo vivir sin ello,11
offensive language,All my young boys round me sayin get money and fuck these hoes,offensive_language,1,young boy round sayin money fuck hoe,7
offensive language,@MsKeeKee90s yh I did niggah yh that shyt dope trust me fam ..,offensive_language,1,yh did niggah yh shyt dope trust fam,8
offensive language,RT @stephanielazox: Hope you got what you wanted bitch.,offensive_language,1,hope got want bitch,4
offensive language,you niggers cheat on ya gf's? smh....,offensive_language,1,nigger cheat ya gf smh,5
offensive language,Tell a itty bitty bitch pipe down,offensive_language,1,tell itti bitti bitch pipe,5
offensive language,RT @KINGTUNCHI_: A bitch will say anything for attention !,offensive_language,1,bitch say attent,3
offensive language,RT @Stone_DTF: Im so popular&#8230; All yo bitches know me. Most these niggas hatin&#8230; well at least they know me,offensive_language,1,im popular yo bitch know nigga hatin know,8
offensive language,These niggas ain't shit but hoes with tricks,offensive_language,1,nigga ai shit hoe trick,5
offensive language,@illest_will @djdynamiq @edrobersonsf @sarahliz_sf TOP NOTCH bitches,offensive_language,1,notch bitch,2
offensive language,RT @JaredFayne_54: And apparently I sound like a country hick. Perks of being from Kentucky,offensive_language,1,appar sound like countri hick perk kentucki,7
offensive language,Hull all yuh mudda cunt RT @FCBarcelona: Six strikers set for The Clasico http://t.co/Ve6RHXSS4x http://t.co/YJhUba6hUW,offensive_language,1,hull yuh mudda cunt striker set clasico,7
offensive language,RT @CurrenSy_Spitta: I will not buy your bitch no red bottoms.... So don't even worry bout that cuzzo..,offensive_language,1,buy bitch red bottom worri bout cuzzo,7
neither,"@toddgunter This, this, this. Pack it up and head to NYC, please. Enjoy being called a hick for a few years, come home humbled. #plans",neither,2,pack head nyc enjoy call hick year come home humbl plan,11
offensive language,chill zahra im getting crackers rn,offensive_language,1,chill zahra im get cracker rn,6
offensive language,Kawasaki dating a faggot smh,offensive_language,1,kawasaki date faggot smh,4
offensive language,When a fat bitch want you and a skinny bitch can't cook nothin for you &#128514;&#128514;&#128514; these hoes ain't hungry &#128514;&#128514;,offensive_language,1,fat bitch want skinni bitch cook nothin hoe ai hungri,10
offensive language,Dumb bitches that think Buddha says namaste,offensive_language,1,dumb bitch think buddha say namast,6
neither,RT @RussBrandon: Thanks to Mr Wilson for passing along this tremendous responsibility. My sole focus is to empower our leadership to bui ...,neither,2,thank mr wilson pass tremend respons sole focu empow leadership bui,11
offensive language,&#8220;@noLove_moreLOUD: Wifey means The pussy good right now but you gotta go in 2 months.&#8221;basically,offensive_language,1,wifey mean pussi good right gotta month basic,8
offensive language,These hoes want love so bad &#128514;&#128514;&#128078;&#128581;,offensive_language,1,hoe want love bad,4
offensive language,Experience Charlie. Married woman who loves hot phone sex with strangers. Can you get me off? - 27 http://t.co/BjymDFo7pF,offensive_language,1,experi charli marri woman love hot phone sex stranger,9
offensive language,@KevinKevmooney @LEllerbe when bet now i make sure that bitch is not involved that's 1 thing floyd and pac can agree on she screwed em both,offensive_language,1,bet make sure bitch involv thing floyd pac agre screw em,11
offensive language,Dino in rare form RT @BALTsneakerShow: Mind your business hoe RT @Drewhite3: Annually RT @BALTsneakerShow: Smh Webb hurt,offensive_language,1,dino rare form mind busi hoe annual smh webb hurt,10
offensive language,Trapping motherfucker I be Juggin like a bitch catch me up in traffic might be Juggin with yo bitch - @kirkfranklin,offensive_language,1,trap motherfuck juggin like bitch catch traffic juggin yo bitch,10
offensive language,"""U got my 200K bitch nigga""--Al Haymon to Antonio Tarver",offensive_language,1,got bitch nigga al haymon antonio tarver,7
offensive language,That's Ya BM tho RT @Tyga: That ain't my hoe.,offensive_language,1,ya bm tho ai hoe,5
offensive language,RT @CappDaPrez: I tell a bitch dont RT my shit unless u suckin/fuckin,offensive_language,1,tell bitch dont shit unless suckin fuckin,7
hate speec,"@dolphrudager You don't have any kids?! What are you, one of them queers!?",hate_speech,0,kid queer,2
neither,Who would've known that Jesus'll come back to the ghetto / on that level and that thorough like a black heroine.,neither,2,known jesu come ghetto level thorough like black heroin,9
offensive language,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Masturbation | A very hot black tranny is mastu http://t.co/OfGGMLXQAj",offensive_language,1,porn android iphon ipad sex xxx masturb hot black tranni mastu,11
offensive language,That pussy best be shaved for the holidays!,offensive_language,1,pussi best shave holiday,4
offensive language,RT @freexvidi: fake ass bitches bruh LOL &#128553;,offensive_language,1,fake ass bitch bruh lol,5
offensive language,"Its so many bitches n their friends don't like me ,,, all because of one nigga. A nigga that ""I"" will &amp;&amp; still have ,.. &#128553;&#128525;&#128536;&#128155;&#128153;&#128143;",offensive_language,1,bitch friend like nigga nigga,5
offensive language,RT @___bria: I hate a bitch that acts like she can't be single. Get your I need a man ass on,offensive_language,1,hate bitch act like singl need man ass,8
offensive language,"RT @SenorSteez: Man, now these hoes know &#128514;&#128176;&#128182;&#128184; #TheJigIsUp http://t.co/8W9Ag3bx1a",offensive_language,1,man hoe know thejigisup,4
neither,Man arrested after 40 opened nip bottles of vodka found in car http://t.co/VtusSbGHbR,neither,2,man arrest open nip bottl vodka car,7
offensive language,@Titan21Mtzzz vegeta is a little bitch #TeamGoku,offensive_language,1,vegeta littl bitch teamgoku,4
neither,"Get some H&#228;agen-Dazs ice cream bars, a whole lot, make sure chocolate, gotta have chocolate, man. Some popcorn, red popcorn, graham crackers",neither,2,agen daz ice cream bar lot make sure chocol gotta chocol man popcorn red popcorn graham cracker,17
neither,"RT @PlMPCESS: A silent protest in Philadelphia, performance artists protest the murder of Mike Brown while passerby's mock it. http://t.co/&#8230;",neither,2,silent protest philadelphia perform artist protest murder mike brown passerbi mock,11
offensive language,@sorryimalex wake up you little bitch and follow me,offensive_language,1,wake littl bitch follow,4
offensive language,there's 13 people in my house and they're all yelling pls god give me the strength not to beat a bitch.,offensive_language,1,peopl hous yell pl god strength beat bitch,8
offensive language,"@JamesOKeefeIII @jdhayworth James, nobody (save a couple illiterate, inbred teabagger morons) gives a flying fuck about your ""revelations.""",offensive_language,1,jame save coupl illiter inbr teabagg moron give fli fuck revel,11
offensive language,"hate when hoes caption shit ""who is she"" lol shit is hella cheesy",offensive_language,1,hate hoe caption shit lol shit hella cheesi,8
offensive language,If you want it come and buy it ain't no mufuckin fronting nowadays niccas playing games about a few hunned! -- @FenkellPayroll #Loud,offensive_language,1,want come buy ai mufuckin front nowaday nicca play game hun loud,12
offensive language,@NicoleJeanxoxo haha pussy lololol,offensive_language,1,haha pussi lololol,3
offensive language,There you go acting like a hoe &#128530;,offensive_language,1,act like hoe,3
offensive language,Drake was singing that shit so bitches would buy NWTS...lmao. Nobody even remembers that album,offensive_language,1,drake sing shit bitch buy nwt lmao rememb album,9
neither,&#8220;@KarynHalpin: Where do all the foreskins go when they circumcise a guy?&#8221; the Foreskin Fairy takes them after you put them under your pillow,neither,2,foreskin circumcis guy foreskin fairi take pillow,7
neither,"RT @renz360: Got 5 20% off slots for sole sauce for the early birds today 

Use &#8220;SAVE20&#8221; at checkout 
 
http://t.co/x5bq5vzpPK",neither,2,got slot sole sauc earli bird today use save checkout,10
offensive language,RT @AlienAum: Chance. Acid rapper. Soccer hackey-sacker. Cocky khaki jacket jacker. Slap happy faggot slapper.,offensive_language,1,chanc acid rapper soccer hackey sacker cocki khaki jacket jacker slap happi faggot slapper,14
offensive language,I can't fuck with you no mo hoe and I'm sorry.,offensive_language,1,fuck mo hoe sorri,4
neither,People be so angry tonight on dis here tweeter. It hard for a colored man to see all dis anger. Like bein in a waffle house in Mississippi,neither,2,peopl angri tonight di tweeter hard color man di anger like bein waffl hous mississippi,15
offensive language,#xfactorau sick of guys who sing like pussies. Where are the rock type men?,offensive_language,1,xfactorau sick guy sing like pussi rock type men,9
offensive language,"Same shit RT @Che_TheYello1: But your bm tho? ... ""@viaNAWF: If my ex wanna go fuck my enemy, may God be with her. Ain't my hoe no more.""",offensive_language,1,shit bm tho ex wanna fuck enemi god ai hoe,10
neither,"RT @Oreo: Woah, the depth of this Ollusion is unreal. #Ollusions http://t.co/fuiVThvZyN",neither,2,woah depth ollus unreal ollus,5
offensive language,"#TweetLikeYourBestfriend ""I made out with 3 bitches!"" @lilkrebs",offensive_language,1,tweetlikeyourbestfriend bitch,2
offensive language,"Is that the remix? ""@breezyfrmdablok: these hoes ain't lawyers! &#127908;&#128553; lmao my fave Chris Brown song""",offensive_language,1,remix hoe ai lawyer lmao fave chri brown song,9
neither,"It's just not the same, #LittleDebbie #Cloud #Cake are not #Twinkies! http://t.co/OOILML6M",neither,2,just littledebbi cloud cake twinki,5
offensive language,"' Babyy moaaaanin &#1041219;&#1041222; Got me zone'nn...... I want this bitch next to me , pussy like ecstasy &#1043215; .",offensive_language,1,babyy moaaaanin got zone nn want bitch pussi like ecstasi,10
offensive language,RT @cecetooshort_: wait.. why do niggas get to fw they exe's friend but when girls fw her exes friend she a hoe? lol,offensive_language,1,wait nigga fw exe friend girl fw exe friend hoe lol,11
offensive language,@D_MrHoopa23 see thats all gill and green bitch ass they didn't help me get my schools either. Y'all still in the tournament,offensive_language,1,that gill green bitch ass did help school tournament,9
neither,RT @whisperdispatch: Charlie wearing the 'Don't Tread On Me' flag pin? Every Dem should show up in Congress in 2015 wearing that @ESQPoliti&#8230;,neither,2,charli wear wouldo tread flag pin dem congress wear,9
offensive language,"RT @NooWorrriess: ""Girls who vape&gt;&gt;"" only faggots say some pussy shit like that I swear.",offensive_language,1,girl vape faggot say pussi shit like swear,8
offensive language,Lol bitches be hella mad about they exs like why can't you be friends and forget about the past,offensive_language,1,lol bitch hella mad ex like friend forget past,9
offensive language,When a niggah think he gon come in-between me and my bestf &#128514;&#128514;&#128514;&#128514; I'll fuck you and her up &#128514;&#128076;,offensive_language,1,niggah think gon come bestf fuck,6
offensive language,"@TheOneMiss_Luu i know, hoe.",offensive_language,1,know hoe,2
offensive language,You're pussy ass set don't mean shit to me.,offensive_language,1,pussi ass set mean shit,5
hate speec,You a lame ass nigga still cuffin these hoes my bitch got a bitch with er,hate_speech,0,lame ass nigga cuffin hoe bitch got bitch er,9
offensive language,"RT @traplord_: Ridin round blowin loud, fuck hoes by the crowd. RT @1TAKEHOV: Lil Reese's verse on My Lil Niggas is a str8 hip hop classic",offensive_language,1,ridin round blowin loud fuck hoe crowd lil rees vers lil nigga str hip hop classic,16
neither,RT @MicheleBachmann: Charlie Rangel should apologize to tea party members. I'll set up meetings so he can explain his outrageous comments. &#8230;,neither,2,charli rangel apolog tea parti member set meet explain outrag comment,11
offensive language,@KingEgo if I can get this bitch to go --&gt;&gt; @Wisdom_Stature,offensive_language,1,bitch,1
offensive language,RT @wegomakeit: pussy pussy pussy i smell ya frum bout a mile away&#128564;,offensive_language,1,pussi pussi pussi smell ya frum bout mile away,9
neither,"RT @Yankees: Gardy goes yardy again! He leads off the game with a HR for the second straight night, and it's 1-0 #Yankees!",neither,2,gardi goe yardi lead game hr second straight night yanke,10
offensive language,Never argue with a bitch that's at the bottom of the food chain. &#128129;,offensive_language,1,argu bitch food chain,4
neither,Y'all sleep on Shy Glizzy &#128564; Young Jefe&#128520;,neither,2,sleep shi glizzi young jefe,5
offensive language,The hoes aint classy no more more like trashyyy!,offensive_language,1,hoe aint classi like trashyyi,5
offensive language,"#DegenerateArtist Ain't fuckin' AROUND with #Allahs #retard #crest&gt; I GOT BLESSED by Jesus and you are NOT NEXT, you fake ass TEXT&gt;",offensive_language,1,degenerateartist ai fuckin allah retard crest got bless jesu fake ass text,12
offensive language,"""@HoskinsTy96: White boy power bitch"" black power bitch",offensive_language,1,white boy power bitch black power bitch,7
hate speec,@samzbikowski some negro amigo pulled a gun on Nate and I a few weeks ago. I was STOKED!&#128299;&#128299;&#128299;,hate_speech,0,negro amigo pull gun nate week ago stoke,8
neither,"@PlannedSickDays hey, do you have that screen shot of djk's wiki page being updated regarding the trash can incident?",neither,2,hey screen shot djk wiki page updat regard trash incid,10
offensive language,"35-11.

Touchdown with :28 on the clock.

Michigan some hoes.",offensive_language,1,touchdown clock michigan hoe,4
neither,@NotEvanLarkin @bbcollins32 birds of a feather flock together y'all &#128037;&#128035;,neither,2,bird feather flock,3
offensive language,RT @TheCommonCock: Rt if you killed a bitch with your dick,offensive_language,1,kill bitch dick,3
offensive language,Ugh I can't stand a bitch that smokes black &amp; milds. They make me itch,offensive_language,1,ugh stand bitch smoke black mild make itch,8
offensive language,When the teachers aid trys acting like she's the teacher... bitch please,offensive_language,1,teacher aid tri act like teacher bitch,7
offensive language,"Bitches complain about they baby daddies not being shit, but bitch you KNEW he wasn't shit you didn't HAVE to keep that baby you CHOSE to &#9995;&#128514;",offensive_language,1,bitch complain babi daddi shit bitch knew shit did babi chose,11
offensive language,@kieffer_jason bitch didn't we just discuss this shit yesterday what time faget,offensive_language,1,bitch did just discuss shit yesterday time faget,8
offensive language,&#8220;@keanabermudez: @GinaSanabria_ he's a hoe lmfao&#8221; aren't they all smuts ? lmao,offensive_language,1,hoe lmfao smut lmao,4
offensive language,@ManBearDrgn would be funnier if America and not pussy Canada.,offensive_language,1,funnier america pussi canada,4
offensive language,based god fucked all my bitches,offensive_language,1,base god fuck bitch,4
neither,"Never seen a tinted yellow tongue before. 

She just ate a lemon jolly rancher?",neither,2,seen tint yellow tongu just ate lemon jolli rancher,9
offensive language,"Big boobs = no ass No ass = big boobs Big boobs and big ass = ugly face Big boobs , big ass , pretty face = hoe.",offensive_language,1,big boob ass ass big boob big boob big ass ugli face big boob big ass pretti face hoe,19
hate speec,I love all people for who they are but there's this one fag that goes to my school that can catch a ninja star to the face ASAP,hate_speech,0,love peopl fag goe school catch ninja star face asap,10
neither,This. Good. #pricklypear #shiner http://t.co/clfJKT4IZ4,neither,2,good pricklypear shiner,3
offensive language,"RT @medzzzx: *claims hoes don't exist* 

*uses hoe in her name* http://t.co/tSNzJgPye4",offensive_language,1,claim hoe exist use hoe,5
neither,Ghetto bird can't fly away from my hood,neither,2,ghetto bird fli away hood,5
offensive language,"Fighting on the Internet is like competing in the special Olympics, even if you win, you're still retarded.",offensive_language,1,fight internet like compet special olymp win retard,8
offensive language,I got a main bitch I got new hoe love my Ak but I got my .44,offensive_language,1,got main bitch got new hoe love ak got,9
offensive language,"@_Perarl he needs to date a grandma , I'm too turnt up for his lil pussy ass, bro and I called him lil baby names like lame &amp; dork",offensive_language,1,need date grandma turnt lil pussi ass bro call lil babi name like lame dork,15
offensive language,I ain't a killer but don't push me. Revenge is like the sweetest joy next to getting pussy,offensive_language,1,ai killer push reveng like sweetest joy get pussi,9
offensive language,@RishaaWilliams byee iverrishaa &#128514;&#128514; ghetto ass name,offensive_language,1,byee iverrishaa ghetto ass,4
offensive language,@FlightYung that's what I call a crash dummy hoe,offensive_language,1,crash dummi hoe,3
neither,Western Jihadi fanboys use of language: peppering sentences with Arabic words to sound knowledgeable - #Comical http://t.co/G2rca1XGh7,neither,2,western jihadi fanboy use languag pepper sentenc arab word sound knowledg comic,12
offensive language,"RT @thecrewfinest: ""@187XO_: Me and ma niggah @thecrewfinest In the Func fucccccccked upppppp &#128514;""I'm Here On!!!",offensive_language,1,ma niggah func fuccccccck upppppp,5
offensive language,A nicca still tired from last night ... Wtf!!,offensive_language,1,nicca tire night wtf,4
neither,RT @FoodPornsx: Deep Fried Oreos &#128588;&#128069;&#128166; . http://t.co/dy7QT1Jtlg,neither,2,deep fri oreo,3
offensive language,@Caroline_Poe haha i dont remember following you but ok? Get your pannies out of of bunch cunt,offensive_language,1,haha dont rememb follow ok panni bunch cunt,8
offensive language,RT @__Harveyyy: People getting called all types of bitches over music lol you know how ridiculous that is?,offensive_language,1,peopl get call type bitch music lol know ridicul,9
offensive language,@American_Pye bitch would rather fuck a poster? damn... thats cold.,offensive_language,1,bitch fuck poster damn that cold,6
neither,"RT @espn: When the Yanks and Sox get together, things usually go smoothly -&gt; http://t.co/f3t97ymMd5",neither,2,yank sox thing usual smoothli,5
offensive language,Duh. Aka Shitty Nights. RT @LinaAhmadi City Nights is hella #ghetto,offensive_language,1,duh aka shitti night citi night hella ghetto,8
offensive language,Meek do some nut shit one time he a bitch I guess y'all forgot all the hoe shit Wale did on twitter oh ok &#9749;&#65039;&#128056;,offensive_language,1,meek nut shit time bitch guess forgot hoe shit wale did twitter oh ok,14
offensive language,"RT @CurlsGoddess: Being so wrapped up in love that you stop doing well for YOU is what middle schoolers do, dumb bitch. I want just want mo&#8230;",offensive_language,1,wrap love stop do middl schooler dumb bitch want just want mo,12
offensive language,These bitches be judging like they experience life and in the billion dollar club. I'm highly favor &amp; doing pretty damn well &#128129;,offensive_language,1,bitch judg like experi life billion dollar club highli favor do pretti damn,13
offensive language,Gay ass hillbilly intro song,offensive_language,1,gay ass hillbilli intro song,5
hate speec,Burn bitch http://t.co/63FmrF0g5j,hate_speech,0,burn bitch,2
offensive language,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Facial | Blonde tranny whore gets rammed and facialized http://t.co/Kd9nU3tmWz",offensive_language,1,porn android iphon ipad sex xxx facial blond tranni whore get ram facial,13
offensive language,Them hoes look so clean on foot.,offensive_language,1,hoe look clean foot,4
offensive language,Rack city bitch !,offensive_language,1,rack citi bitch,3
offensive language,@Coley_Cee lol bitch u forcin it have a glass of water bitch u a lil thirsty for the puss thang,offensive_language,1,lol bitch forcin glass water bitch lil thirsti puss thang,10
offensive language,"@ruby_knox @all_about_kk @squirtnetwork Why would i pay sex ,when i can getfree pussy that makes no sence at all",offensive_language,1,pay sex getfre pussi make senc,6
offensive language,"@MarcSx9 lmaooo dj&#8217;s stranger danger, im just a coon.",offensive_language,1,lmaooo dj stranger danger im just coon,7
hate speec,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaughter unarmed men, women &amp; children http:&#8230;",hate_speech,0,muslim militari honour whatsoev sub human savag slaughter unarm men women children http,13
hate speec,"@jennybaquing so terms like honkey, cracker, peckerwood and stereotypes of white people fucking their kids and sisters isn't racist? sweet!",hate_speech,0,term like honkey cracker peckerwood stereotyp white peopl fuck kid sister racist sweet,13
offensive language,RT @lilduval: Most of worried about looking like a hoe. Gon regret it when u get older. Cuz u missing out on a lot of fun,offensive_language,1,worri look like hoe gon regret older cuz miss lot fun,11
offensive language,"@Icy_Rapture more like

Look at all those bitches",offensive_language,1,like look bitch,3
offensive language,@rikki_lovee bitch! Why can't I retweet your shit?! Lol love you! Hope you're having a great bday! (:,offensive_language,1,bitch retweet shit lol love hope have great bday,9
neither,RT @KathrynBruscoBk: Think #windturbines are bad for birds? Compare: http://t.co/FpOSfLdOXW via @BloombergNews http://t.co/Eh6I7dOjUz via &#8230;,neither,2,think windturbin bad bird compar,5
offensive language,"@DamontDa @NateMurdoch @jackdatow2335 @MKpest002 @OandAPests fuck off lil bitch, prolly gotta lil dick",offensive_language,1,fuck lil bitch prolli gotta lil dick,7
neither,I hear the birds in the summer breeze; I drive fast; I am alone at midnight.,neither,2,hear bird summer breez drive fast midnight,7
offensive language,"RT @Anisa_So_Thick: @MsSashaBelle ur a wack bitch who sells her pussy for $65.00 , lives with her mom then was homeless cut the lies&#128521; http&#8230;",offensive_language,1,ur wack bitch sell pussi live mom homeless cut lie http,11
offensive language,RT @bigshaadswerver: Yu take this money we gon throw a party on that pussy,offensive_language,1,yu money gon throw parti pussi,6
offensive language,Don't get a mf attitude bitch. I'm not about to justify shit.,offensive_language,1,mf attitud bitch justifi shit,5
offensive language,In order to be a real nicca you gots to be REAL nicca!,offensive_language,1,order real nicca got real nicca,6
offensive language,@PRoseish yeah because George Zimmerman is a pussy ass coward.,offensive_language,1,yeah georg zimmerman pussi ass coward,6
offensive language,My bitch can be anything except average,offensive_language,1,bitch averag,2
offensive language,I have 0 hoes &#128588;,offensive_language,1,hoe,1
offensive language,"RT @KillAllSimps: I had such a classic style of tweeting, trolls, dyke tweets, lists, etc, its crazy how many niggas tweet JUST LIKE ME now&#8230;",offensive_language,1,classic style tweet troll dyke tweet list crazi nigga tweet just like,12
offensive language,"RT @eminemXher: It's #novEMINEMber, bitch!!! 

@Eminem Artist Of The Year #AMAs http://t.co/1MENiz4urw",offensive_language,1,noveminemb bitch artist year ama,5
offensive language,"""@scallynikelad: &#8220;@sleazytwinks: So hot!! RT @opcinjen: Lick it, bitch http://t.co/JLoUkqDcOM&#8221;"" fuck yeah. Eat that trainer u dirty fucker",offensive_language,1,hot lick bitch fuck yeah eat trainer dirti fucker,9
offensive language,"""@BlackChiquitita: Wow. RT @thatmanpalmer I'm lost. Are those buttcheek piercings? http://t.co/yn6guyOUQ6"" yeah she's a hoe",offensive_language,1,wow lost buttcheek pierc yeah hoe,6
offensive language,RT @FunnyPicsDepot: Lmfao bitch got my phone https://t.co/alUNWj9SCk,offensive_language,1,lmfao bitch got phone,4
offensive language,For a faggot ass nigga that crys about people who talk about kicks he certainly makes a lot of fucking shoe comments. That's y'all man smfh,offensive_language,1,faggot ass nigga cri peopl talk kick certainli make lot fuck shoe comment man smfh,15
neither,Debating feminism with a gay professor uninformed girls and low IQ rednecks is not my idea of a fun Wednesday night,neither,2,debat femin gay professor uninform girl low iq redneck idea fun wednesday night,13
offensive language,RT @Cesar_Wtx: Pink nipples are cute but some be looking nasty than a bitch! &#128567;,offensive_language,1,pink nippl cute look nasti bitch,6
offensive language,@grrizzIy right in the fucking pussy,offensive_language,1,right fuck pussi,3
hate speec,Lemme find out that bitch nigga talking shit,hate_speech,0,lemm bitch nigga talk shit,5
offensive language,@jacksparenohoe lemme cheer you up bitch,offensive_language,1,lemm cheer bitch,3
offensive language,@CapoDaAssHole lol that hoe for 5yr old,offensive_language,1,lol hoe yr old,4
neither,RT @Harry_Dillema: @GJK1979 @fluutekies @moniquesparla @wltrrr Ik vraag me al maanden af hoe de NL pers zich als een stel hoeren is gaan ge&#8230;,neither,2,ik vraag al maanden af hoe nl per zich al een stel hoeren gaan ge,15
hate speec,@whoswilly white boy talmbout Ight I'll see you tomorrow at school nigger,hate_speech,0,white boy talmbout ight tomorrow school nigger,7
offensive language,If California Chrome doesn't go off at even money or better I might flip a trash can over I mean damn can I get 6-5? Oh the humanity!,offensive_language,1,california chrome doe money better flip trash mean damn oh human,11
offensive language,My bitches cleaning http://t.co/6cgdXrzO8w,offensive_language,1,bitch clean,2
offensive language,"LMAOOO @ ""*gasp* that bitch""

Y'all do too much from behind a phone",offensive_language,1,lmaooo gasp bitch phone,4
offensive language,"You too old to be on Twitter, crying like a bitch...",offensive_language,1,old twitter cri like bitch,5
offensive language,Something like a perfectionist even check my horoscope bitch,offensive_language,1,like perfectionist check horoscop bitch,5
offensive language,Look bitch .. Go and suck a dick I'm a real street nicca I ain't wit Dat sucka shit!!,offensive_language,1,look bitch suck dick real street nicca ai wit dat sucka shit,12
offensive language,"Fucking lying cunts man, gotta love them",offensive_language,1,fuck lie cunt man gotta love,6
offensive language,@eburnns bitch be actin like I'm a celebrity,offensive_language,1,bitch actin like celebr,4
neither,@solopo82 y'all got the Taxis right now? And can I get the Oreo 5's right now if possible?,neither,2,got taxi right oreo right possibl,6
offensive language,I have to hide these bitches or my sister gets them and eats all of them &#128520;,offensive_language,1,hide bitch sister get eat,5
hate speec,What a fag,hate_speech,0,fag,1
neither,jacob u look like a monkey in dis http://t.co/rkaqn0GRQe,neither,2,jacob look like monkey di,5
hate speec,&#8220;@ttevy_8: i want affection 24/7 but i also want to be left alone 24/7... do you see the issue here?&#8221;fag,hate_speech,0,want affect want left issu fag,6
offensive language,@1SonofYahweh no wonder you run nose first for yo real nigger &amp; white devil massah's or any man pointing at another to convince u he is less,offensive_language,1,wonder run nose yo real nigger white devil massah man point convinc,12
offensive language,@britneyspears not that it matters but im proud of ur little ass! im n old southern bitch. hang n there baby!,offensive_language,1,matter im proud ur littl ass im old southern bitch hang babi,12
offensive language,Here yall hoes go dicc ridin&amp; shit,offensive_language,1,yall hoe dicc ridin shit,5
neither,"RT @AChosenWord: Of rain showers
&amp; weepy fog
of soft light
&amp; cool touch
of wild wind
that carry music of birds
who cease to soar;
this feel&#8230;",neither,2,rain shower weepi fog soft light cool touch wild wind carri music bird ceas soar feel,16
offensive language,bitches come &amp; go ya know that,offensive_language,1,bitch come ya know,4
offensive language,@__C_h_i_n_g__ your daughter can date this little fag bag @Bekkalina13 @PimpSlapnCow http://t.co/4SabX0mcus,offensive_language,1,daughter date littl fag bag,5
offensive language,Damn girl I'll be your porch monkey,offensive_language,1,damn girl porch monkey,4
offensive language,"Fuccn yo bitch last night she say ""you the nigga!!'",offensive_language,1,fuccn yo bitch night say nigga,6
offensive language,"RT @PrincexFbgm: Lonely twitter bitches be like 

#relationshipgoals &gt;&gt;&gt;&gt;&gt; http://t.co/9z9PxVnf89",offensive_language,1,lone twitter bitch like relationshipgo,5
offensive language,@Cesar_K_Garcia text me niggah!,offensive_language,1,text niggah,2
offensive language,Twatch sounds like twat.,offensive_language,1,twatch sound like twat,4
offensive language,life to great to be mad all day... bitch I'm bless move ur negativity dat way&#128073;,offensive_language,1,life great mad day bitch bless ur neg dat way,10
offensive language,These hoes need to stop hittin blunts and hit the gym unhealthy mfs &#128514;&#128514;&#128514;,offensive_language,1,hoe need stop hittin blunt hit gym unhealthi mf,9
offensive language,All you ladies pop your pussy like this,offensive_language,1,ladi pop pussi like,4
